model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gemini-1.5-pro,"585.530, 585.531",Offshore,350,10,Financial,"If your surety is decertified by the Treasury, becomes bankrupt or insolvent, or if your surety's charter or license is suspended or revoked, or if any other approved financial assurance expires for any reason, you must: (1) Inform BOEM within 3 business days about the financial assurance lapse; and (2) Provide new financial assurance in the amount set by BOEM",Financial assurance for offshore wind projects,3.0,business days,§ 585.530,financial security; risk management,0.052700760545367126,0.0021571803344119294,0.04958215179912339,0.014084507042253521,0.34146341463414637,46,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); end date (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind zone (partial),True,3.0 business days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,179,Offshore,250,10,Jurisdictional,BOEM may give oral directives or decisions whenever prior BOEM approval is required under this part. BOEM will document in writing any such oral directives within 10 business days.,Directives and decisions requiring prior BOEM approval,10.0,business days,BOEM,communication; documentation; permitting,0.052377573688277994,0.001381604355878276,0.06687032042290282,0.011278195488721804,0.29508196721311475,22,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); number of blades (partial); wind speed at 50m (partial); pacific fishery management council (partial),True,10.0 business days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,223,Offshore,293,10,Jurisdictional,Within 10 business days after you receive the lease copies you must: (i) Execute the lease; (ii) File financial assurance as required under §§ 585.515 through 585.537,Lease agreement,10.0,business days,"This document, §§ 585.515 through 585.537",leasing; financial assurance; legal compliance,0.051874232068021574,0.0029913863049097896,0.10438483541897067,0.003787878787878788,0.18604651162790697,15,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); lease date (partial); turbine position y (partial); lease type (partial); impact area uri (partial); cut out wind speed (partial); wind lease (partial); oc sw (partial),True,10.0 business days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,"30 CFR 285, 30 CFR 585, 30 CFR 586",Offshore,138,10,Jurisdictional,Request waiver of CVA requirement in writing; lessee must demonstrate standard design and best practices.,CVA requirement waiver,40.0,hours,30 CFR 285,permitting; regulatory compliance,0.05075384680882324,0.0006819956195896906,0.10703169019670362,0.011857707509881422,0.16,21,outer continental shelf a (partial); cut in wind speed (partial); design; number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,40.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,§ 285.832,Offshore,221,10,Safety,You must provide a written report of the following incidents to us within 15 days after the incident.,Operational phase,15.0,days,§ 285.832,incident reporting; workplace safety,0.050381161673482625,0.0005570281002049924,0.07027606069420701,0.015748031496062992,0.25925925925925924,32,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,15.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,"§ 285.713, § 285.714",Offshore,210,10,Jurisdictional,you must notify BSEE within 10 business days after commencing commercial operations.,Commercial operations phase,10.0,business days,§ 285.713,regulatory compliance; operational oversight,0.050044488535495715,0.0009347557926580541,0.09967155483104242,0.007936507936507936,0.18181818181818182,19,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); operational event (partial); distance to population center (partial); naval operations area (partial); wind speed at 50m (partial),True,10.0 business days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,OWF-REG-2023-001,Offshore,444,11,Environmental,All wind turbines must maintain a minimum distance of 1 km from identified marine protected areas.,North Sea offshore wind projects,1,km,Marine Spatial Planning Directive 2023,environmental; spatial,0.18486869972597375,0.008326969075006182,0.3658411579614883,0.048582995951417005,0.6206896551724138,72,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); torpedo testing area (partial),True,1 km,comprehensive_scientific,0.15,High Relevance,🟠
deepseek-chat,OWF-REG-2023-001,Offshore,26,11,Environmental,All offshore wind turbines must maintain a minimum distance of 1 km from marine protected areas.,European Union waters,1,km,EU Marine Spatial Planning Directive 2023,environmental; spatial,0.17964763514375842,0.006067129643805605,0.3734859920977427,0.040160642570281124,0.5714285714285714,63,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); torpedo testing area (partial); min kilovolt (partial); number of turbines per row (partial),True,1 km,comprehensive_scientific,0.15,High Relevance,🟠
deepseek-chat,NSOW-2023-0042,Offshore,205,11,Spatial,Minimum spacing between turbines shall be 5 times the rotor diameter in predominant wind direction,North Sea wind farm arrays,5,rotor diameters,North Sea Wind Power Hub Agreement,technical; energy production,0.1556834025816605,0.013746187261670404,0.21823160174173595,0.056910569105691054,0.7333333333333333,75,sea depth (partial); wind direction; outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); power; turbine status (partial); min depth (partial),True,5 rotor diameters,comprehensive_scientific,0.15,High Relevance,🟠
gemini-1.5-pro,5-6,Offshore,116,11,Safety,"According to IEC 61400-24, the lightning protection system must be inspected every year of operation.",Wind turbine lightning protection system,1.0,year,IEC 61400-24,lightning protection; maintenance; safety,0.1453739038312018,0.004978296110768669,0.2953421942575947,0.032520325203252036,0.4827586206896552,50,wind direction (partial); cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,1.0 year,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,RP 901,Offshore,439,11,Technical,"At a minimum, two (2) foundation bases and two (2) foundation pedestals shall be inspected and approved by the structural engineer of record prior to concrete placement.",Foundation construction phase,2,foundations,,structural integrity; construction oversight,0.14039817101351915,0.0013230927201997925,0.32945008732974834,0.019455252918287938,0.37142857142857144,25,outer continental shelf a (partial); cut in wind speed (partial); foundation; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,2 foundations,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWED-2023-001,Offshore,335,11,Environmental,Wind turbines must maintain a minimum distance of 500 meters from known marine mammal migration routes.,North Atlantic offshore wind lease areas,500,meters,Marine Mammal Protection Act (MMPA),Environmental impact; Wildlife protection,0.12689290186630858,0.008728389653885242,0.19930891679004178,0.05241935483870968,0.53125,77,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); impact assessment (partial); min depth (partial); life cycle (partial),True,500 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
