model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gemini-1.5-pro,25 of 29,Offshore,42,27,Environmental,"The Permittee shall notify the EPA, in writing, at least 30 days, but no more than 90 days, prior to locating the first OCS source within the WDA.",Locating the first Outer Continental Shelf (OCS) source within the Wind Development Area (WDA),30.0,days,"40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A",environmental permitting; project siting,0.0989507873474786,0.0047327527056302,0.165861387307446,0.0364963503649635,0.4,48,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); end date (partial); torpedo testing area (partial); outer continental shelf name (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial),True,30.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4.1,Page 13 of 29,Offshore,20,27,Environmental,"Beginning at the Operational Phase Start Date, each operating day, the Permittee shall calculate emissions of NO X and VOC from the emission sources defined in Specific Page 13 of 29",Operational phase,365.0,days,,emissions monitoring; environmental compliance; air quality,0.0987358500208462,0.0026483723342111,0.1606658563370509,0.0348837209302325,0.425,29,outer continental shelf a (partial); cut in wind speed (partial); end date (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,365.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,10,40,Environmental,"If LOA Holder's vessel(s) are traveling at speeds greater than 10 kn in a transit corridor from a port to the Lease Area, in addition to the required dedicated visual observer, LOA Holder must monitor the transit corridor in real-time with PAM prior to and during transits.",Transit corridor from port to Lease Area,10.0,kn,,marine mammal protection; vessel operations; passive acoustic monitoring,0.0986518905641827,0.0059417580670714,0.1092483630376754,0.044776119402985,0.5454545454545454,59,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); torpedo testing area (partial); current time (partial); down time (partial); lease date (partial); number of turbines per row (partial); power line id (partial); wind speed at 10m (partial),True,10.0 kn,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,25 of 29,Offshore,42,27,Technical,"The Permittee shall notify the EPA, in writing, at least 30 days prior to installing and/or operating an engine on each WTG and ESP. The notification shall include, for each engine, the make, model, maximum rated power output, engine displacement, and manufacturing date.",Installation and operation of engines on each Wind Turbine Generator (WTG) and Electrical Substation Platform (ESP),30.0,days,"40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A",engine specifications; reporting requirements,0.0985302930562309,0.0096788951867196,0.1324271045351522,0.0530035335689045,0.4432989690721649,76,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); power; turbine status (partial); end date (partial); lease date (partial),True,30.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,OWF-NS-2023-001,Offshore,29,40,Environmental,Turbine foundations must avoid coral reef zones by at least 500 meters.,North Sea offshore wind projects,500,meters,North Sea Environmental Protection Agency (NSEPA),environmental; spatial,0.0984719816019513,0.0066028175749848,0.1284780172641495,0.0364372469635627,0.5,60,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,8,34,Environmental,"For PSOs not currently approved by NMFS, the Lessee must provide to the Lessor PSO résumés no later than forty-five (45) calendar days prior to the scheduled start of meteorological tower foundation construction activity.",Meteorological tower foundation construction,45.0,calendar days,,protected species observation; environmental impact assessment,0.0983590993556869,0.0034851796343236,0.1772146643298291,0.0342205323193916,0.3695652173913043,46,tower cost (partial); outer continental shelf a (partial); lease id (partial); foundation; impact assessment; end date (partial); current time (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,45.0 calendar days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSW-REG-2023-004,Offshore,34,44,Technical,Wind turbine foundations must be designed to withstand a 1-in-50-year extreme wave height event.,Fixed-bottom turbines in water depths < 50m,50,years,ISO 19901-1,Structural Engineering; Safety,0.0981878726596638,0.0069837860295261,0.095332277962208,0.0436507936507936,0.5806451612903226,59,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); design; min depth (partial),True,50 years,comprehensive_scientific,0.08,Medium Relevance,🟢
claude-3-haiku-20240307,,Offshore,6,34,Environmental,The Lessee must ensure all vessels maintain a separation distance of 50 meters (164 ft) or greater from any sighted sea turtle.,Offshore wind farm vessels,50.0,meters,SAP,Environmental,0.0977689172981111,0.0046353140976809,0.1660986632042335,0.0235294117647058,0.4137931034482758,38,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); distance to substation (partial),True,50.0 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,Page 25 of 29,Offshore,42,27,Jurisdictional,"The Permittee shall notify the EPA, in writing, at least 30 days prior to installing and/or operating an engine on each WTG and ESP.",Wind Turbine Generators (WTG) and Electrical Service Platforms (ESP),30,days,"40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A",permitting; engine operation,0.0977636907234862,0.0077134828743609,0.160529390180871,0.0254545454545454,0.4142857142857143,50,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); end date (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,30 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,50 CFR 217.265(g),Offshore,45,40,Environmental,"Marine mammal monitoring must be conducted within 1 nmi from the planned survey location by the trained captain and/or a member of the scientific crew for 15 minutes prior to deploying gear, throughout gear deployment and use, and for 15 minutes after haul back.",1 nautical mile from the planned survey location during fishery surveys.,1.0,nmi,50 CFR 217.265(f)(2),marine mammal protection; fisheries monitoring,0.0977405020624431,0.0021242639290378,0.154171367671899,0.0326086956521739,0.4411764705882353,39,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,1.0 nmi,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4.1,"OCS-R1-05, Section IX",Offshore,42,27,Technical,"The Permittee shall notify the EPA, in writing, at least 30 days prior to installing and/or operating an engine on each WTG and ESP. The notification shall include, for each engine, the make, model, maximum rated power output, engine displacement, and manufacturing date.",Installation and operation of engines on Wind Turbine Generators (WTG) and Electrical Service Platforms (ESP),30.0,days (advance notice),"40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A",engine compliance; equipment installation; regulatory notification,0.0975384038259894,0.0097247325163954,0.1331546613183809,0.0491228070175438,0.4387755102040816,74,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); power; turbine status (partial); end date (partial); lease date (partial),True,30.0 days (advance notice),comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,8,34,Environmental,"At least two additional PSOs on simultaneous watch must be located on a separate vessel navigating approximately 4-5 km (13,123- 16,404 ft) around the pile hammer, and will be responsible for monitoring 360° out to 7 km (22,966 ft) from the sound source.",Pile driving activities,7.0,km,,marine mammal protection; sea turtle protection; pile driving operations; protected species observation,0.097530622731426,0.0017701514517365,0.1587016087124739,0.03971119133574,0.4126984126984127,27,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); naval operations area (partial); wind speed at 50m (partial),True,7.0 km,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-reasoner,,Offshore,4,18,Technical,Wind turbine foundations must be designed to withstand a 50-year return period storm event,Foundation structures,50,years,ISO 19902,"Technical, Safety",0.0974314377482199,0.0068321015909181,0.1301781194051003,0.0282258064516129,0.5,51,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); design; number of turbines per row (partial); turbine position y (partial),True,50 years,comprehensive_scientific,0.08,Medium Relevance,🟢
