YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 03 22 05 00 299  7.4  8.5  0.53 10.00  3.26 999 1006.6   3.8   6.7  -3.6 99.0 99.00
2006 03 22 06 00 303  8.8 10.5  0.76  3.23  3.29 999 1006.5   3.4   6.7  -3.5 99.0 99.00
2006 03 22 07 00 304  9.7 11.6  0.99  3.85  3.49 999 1007.2   3.7   6.8  -3.7 99.0 99.00
2006 03 22 08 00 312 10.6 12.5  1.12  4.00  3.57 999 1006.8   3.8   6.8  -4.0 99.0 99.00
2006 03 22 09 00 307  9.9 11.5  1.00  4.17  3.55 999 1007.4   4.1   6.7  -3.1 99.0 99.00
2006 03 22 10 00 308 10.0 12.3  1.03  4.00  3.49 999 1008.1   3.8   6.7  -4.5 99.0 99.00
2006 03 22 11 00 309 11.4 14.0  1.13  4.35  3.63 999 1009.1   3.8   6.7  -3.1 99.0 99.00
2006 03 22 12 00 335 12.3 14.6  1.49  4.76  3.93 999 1010.4   3.5   6.7  -3.5 99.0 99.00
2006 03 22 13 00 340 12.9 15.3  1.90  5.00  4.29 999 1011.2   2.6   6.7  -4.5 99.0 99.00
2006 03 22 14 00 323 13.1 15.9  1.92  5.56  4.46 999 1012.2   2.4   6.7  -4.3 99.0 99.00
2006 03 22 15 00 316 13.8 16.4  1.97  5.56  4.53 999 1012.8   2.4   6.7  -3.9 99.0 99.00
2006 03 22 16 00 319 12.1 15.1  1.89  5.56  4.47 999 1013.7   2.7   6.7  -5.1 99.0 99.00
2006 03 22 17 00 316 12.5 15.3  1.80  5.56  4.54 999 1013.7   3.0   6.8  -5.2 99.0 99.00
2006 03 22 18 00 324 10.6 12.6  1.77  5.26  4.47 999 1014.3   3.7   6.8  -4.7 99.0 99.00
2006 03 22 19 00 331  9.8 11.6  1.58  5.26  4.29 999 1014.2   4.4   6.9  -4.3 99.0 99.00
2006 03 22 20 00 327 10.7 12.9  1.36  4.35  3.98 999 1014.3   5.4   6.9  -3.4 99.0 99.00
2006 03 22 21 00 327 11.3 13.5  1.47  5.00  4.05 999 1014.7   5.8   6.9  -2.7 99.0 99.00
2006 03 22 22 00 325 11.6 14.4  1.51  5.00  4.07 999 1015.4   5.8   6.8  -2.8 99.0 99.00
2006 03 22 23 00 334  9.9 11.6  1.40  5.00  4.02 999 1016.4   5.9   6.9  -1.3 99.0 99.00
2006 03 23 00 00 335 11.3 13.4  1.38  5.26  4.01 999 1016.9   5.9   6.8  -1.9 99.0 99.00
2006 03 23 01 00 330 11.1 13.1  1.44  4.55  4.01 999 1017.9   5.9   6.7  -1.7 99.0 99.00
2006 03 23 02 00 326 10.4 12.0  1.50  4.76  4.17 999 1018.6   5.9   6.7  -2.5 99.0 99.00
2006 03 23 03 00 322 10.2 12.3  1.43  4.55  4.07 999 1019.2   5.7   6.7  -2.9 99.0 99.00
2006 03 23 04 00 318 10.5 12.1  1.40  5.26  4.21 999 1019.1   5.6   6.6  -3.5 99.0 99.00
2006 03 23 05 00 298  9.2 11.1  1.30  4.76  4.12 999 1019.6   5.2   6.7  -2.8 99.0 99.00
2006 03 23 06 00 303  8.6 10.0  1.11  4.55  4.03 999 1020.0   4.8   6.7  -3.3 99.0 99.00
2006 03 23 07 00 304  9.5 11.4  1.00  4.35  3.68 999 1019.9   4.8   6.7  -2.6 99.0 99.00
2006 03 23 08 00 305  9.8 11.7  1.19  5.00  3.97 999 1020.0   4.5   6.7  -2.5 99.0 99.00
2006 03 23 09 00 304 10.2 11.7  1.22  4.17  3.80 999 1020.1   4.4   6.6  -1.9 99.0 99.00
2006 03 23 10 00 307  9.5 11.3  1.31  4.55  3.84 999 1020.7   4.4   6.6  -2.1 99.0 99.00
2006 03 23 11 00 312 10.3 12.5  1.22  4.55  3.84 999 1020.8   4.3   6.6  -2.3 99.0 99.00
2006 03 23 12 00 312  9.9 12.7  1.26  4.55  3.88 999 1021.2   4.4   6.5  -2.0 99.0 99.00
2006 03 23 13 00 311  8.9 10.8  1.11  4.55  3.74 999 1021.6   4.5   6.5  -1.7 99.0 99.00
2006 03 23 14 00 320  8.6 10.5  1.18  4.17  3.91 999 1021.7   4.4   6.5  -2.3 99.0 99.00
2006 03 23 15 00 325  8.7 10.2  1.20  4.17  4.12 999 1021.5   4.4   6.6  -2.0 99.0 99.00
2006 03 23 16 00 311  7.8  9.4  1.17  4.35  4.07 999 1021.9   4.4   6.5  -1.9 99.0 99.00
2006 03 23 17 00 313  7.6 10.3  1.10  4.17  4.05 999 1021.6   4.6   6.6  -2.1 99.0 99.00
2006 03 23 18 00 325  7.0  8.0  1.00 12.90  3.99 999 1021.1   5.1   6.6  -1.7 99.0 99.00
2006 03 23 19 00 324  5.0  6.2  0.92  4.35  4.08 999 1020.6   5.6   6.7  -1.8 99.0 99.00
2006 03 23 20 00 335  3.5  4.2  0.86 12.90  4.29 999 1020.4   6.1   6.8  -1.5 99.0 99.00
2006 03 23 21 00 235  2.8  3.3  0.89 12.90  4.65 999 1020.4   6.2   6.9  -1.2 99.0 99.00
2006 03 23 22 00 212  4.2  4.9  0.75 12.12  4.74 999 1020.6   5.8   6.8  -0.6 99.0 99.00
2006 03 23 23 00 216  5.0  5.8  0.78 12.90  5.10 999 1020.8   5.7   6.8  -0.5 99.0 99.00
2006 03 24 00 00 232  4.1  4.8  0.68 12.90  4.78 999 1020.9   5.9   6.8   0.3 99.0 99.00
2006 03 24 01 00 233  4.9  5.9  0.58 12.12  4.45 999 1021.2   6.1   6.7   1.0 99.0 99.00
2006 03 24 02 00 234  3.8  4.2  0.55 13.79  4.99 999 1021.3   6.2   6.7   1.3 99.0 99.00
2006 03 24 03 00 249  4.2  4.9  0.57 12.90  5.77 999 1021.2   6.5   6.7   2.1 99.0 99.00
2006 03 24 04 00 263  4.6  5.4  0.51 13.79  5.98 999 1020.9   6.7   6.7   2.5 99.0 99.00
2006 03 24 05 00 301  4.3  5.1  0.47 12.90  5.54 999 1020.0   6.8   6.7   1.0 99.0 99.00
2006 03 24 06 00 330  5.1  6.4  0.55 12.90  5.89 999 1019.2   6.6   6.6   1.4 99.0 99.00
2006 03 24 07 00 352  5.0  6.0  0.49 12.90  4.39 999 1018.5   6.4   6.6   2.8 99.0 99.00
2006 03 24 08 00 348  3.9  4.6  0.53 12.90  4.34 999 1018.2   6.5   6.6   2.6 99.0 99.00
2006 03 24 09 00  11  4.4  5.3  0.56 12.12  4.20 999 1017.9   6.4   6.6   1.7 99.0 99.00
2006 03 24 10 00   9  3.9  4.6  0.55 12.90  4.31 999 1018.5   6.3   6.6   1.9 99.0 99.00
2006 03 24 11 00  13  2.9  3.4  0.59 12.90  5.13 999 1018.9   6.2   6.6   1.4 99.0 99.00
2006 03 24 12 00  19  4.1  5.0  0.50 12.90  5.20 999 1018.3   5.9   6.6   1.8 99.0 99.00
2006 03 24 13 00 360  4.5  5.2  0.48 12.12  5.25 999 1019.0   5.6   6.6   1.5 99.0 99.00
2006 03 24 14 00  34  4.9  5.6  0.56 12.12  4.85 999 1018.1   5.6   6.7   2.0 99.0 99.00
2006 03 24 15 00  30  4.8  5.9  0.60 12.12  4.87 999 1018.0   5.6   6.7   2.3 99.0 99.00
2006 03 24 16 00  31  3.7  4.3  0.57 12.12  4.37 999 1017.8   5.7   6.8   2.5 99.0 99.00
2006 03 24 17 00  47  3.8  4.3  0.57 12.12  4.62 999 1017.3   5.9   6.9   2.7 99.0 99.00
2006 03 24 18 00  40  3.9  4.5  0.54 11.43  4.84 999 1016.7   5.9   7.0   3.3 99.0 99.00
2006 03 24 19 00  39  3.5  4.0  0.55 10.81  5.06 999 1016.0   6.0   7.1   3.6 99.0 99.00
2006 03 24 20 00  35  3.4  4.0  0.60 12.12  5.75 999 1015.4   6.3   7.1   3.9 99.0 99.00
2006 03 24 21 00  34  3.8  4.4  0.60 12.12  5.45 999 1015.1   6.4   7.2   4.3 99.0 99.00
2006 03 24 22 00  46  4.2  4.8  0.56 12.90  5.56 999 1015.1   6.6   7.1   5.0 99.0 99.00
2006 03 24 23 00  32  3.7  4.3  0.58 12.12  5.68 999 1015.1   6.7   7.1   4.9 99.0 99.00
2006 03 25 00 00  23  3.5  3.9  0.66  8.33  6.00 999 1014.8   6.7   7.0   5.2 99.0 99.00
2006 03 25 01 00  33  5.8  6.9  0.70 11.43  6.32 999 1014.8   6.8   7.0   5.6 99.0 99.00
2006 03 25 02 00  28  6.4  7.3  0.86  9.09  5.43 999 1014.5   6.8   7.0   5.6 99.0 99.00
2006 03 25 03 00  21  6.1  7.2  0.93  8.33  4.90 999 1014.2   6.7   6.8   5.4 99.0 99.00
2006 03 25 04 00  25  6.7  8.2  0.92  8.33  4.80 999 1013.4   6.8   6.8   3.7 99.0 99.00
2006 03 25 05 00  12  5.9  7.2  0.90  8.33  4.62 999 1012.9   6.6   6.8   5.7 99.0 99.00
2006 03 25 06 00  13  5.8  6.6  0.85  9.09  4.37 999 1012.5   6.6   6.8   5.9 99.0 99.00
2006 03 25 07 00  29  6.9  8.0  1.07  7.69  4.34 999 1012.1   6.5   6.8   5.1 99.0 99.00
2006 03 25 08 00  22  7.3  8.8  1.25  5.26  4.34 999 1011.8   6.3   6.7   3.9 99.0 99.00
2006 03 25 09 00  23  7.5  8.7  1.31  4.76  4.51 999 1011.8   6.1   6.7   3.6 99.0 99.00
2006 03 25 10 00  15  8.6 10.1  1.39  7.69  4.41 999 1011.5   6.0   6.7   3.0 99.0 99.00
2006 03 25 11 00  10  9.3 10.8  1.68  5.88  4.65 999 1011.9   5.8   6.6   3.2 99.0 99.00
2006 03 25 12 00  16  8.5  9.6  2.05  6.67  5.23 999 1012.5   5.6   6.7   3.1 99.0 99.00
2006 03 25 13 00  15  8.6 10.0  1.90  7.14  5.13 999 1013.0   5.5   6.7   2.8 99.0 99.00
2006 03 25 14 00  14  8.6 10.2  1.92  7.14  5.07 999 1013.2   5.2   6.7   2.6 99.0 99.00
2006 03 25 15 00   7  9.4 11.3  2.04  7.14  5.22 999 1013.2   4.8   6.7   2.0 99.0 99.00
2006 03 25 16 00   7  9.6 11.2  2.03  7.14  5.06 999 1013.1   4.5   6.7   1.7 99.0 99.00
2006 03 25 17 00  10  8.6 11.1  2.16  7.14  5.24 999 1013.2   4.6   6.7   2.1 99.0 99.00
2006 03 25 18 00  16  8.1  9.5  2.08  7.69  5.27 999 1013.3   4.1   6.8   1.9 99.0 99.00
2006 03 25 19 00  19  7.2  8.4  2.12  7.14  5.50 999 1013.0   3.9   6.7   2.0 99.0 99.00
2006 03 25 20 00  20  6.5  7.7  2.13  7.69  5.52 999 1013.0   3.7   6.6   2.0 99.0 99.00
2006 03 25 21 00  11  6.0  6.9  2.10  7.69  5.86 999 1013.0   3.8   6.6   2.3 99.0 99.00
2006 03 25 22 00  10  5.6  6.5  2.14  7.69  5.84 999 1013.3   3.7   6.5   2.2 99.0 99.00
2006 03 25 23 00  16  5.3  6.4  2.30  8.33  6.33 999 1013.7   3.6   6.5   2.2 99.0 99.00
2006 03 26 00 00  23  4.7  5.9  2.23  9.09  6.27 999 1014.1   3.4   6.5   2.0 99.0 99.00
2006 03 26 01 00  27  5.4  7.0  2.23  8.33  6.45 999 1014.5   3.4   6.5   2.2 99.0 99.00
2006 03 26 02 00  34  4.8  6.6  2.04  9.09  6.18 999 1014.7   3.3   6.5   2.1 99.0 99.00
2006 03 26 03 00   1  3.9  4.8  2.32  9.09  6.77 999 1014.8   2.8   6.5   1.8 99.0 99.00
2006 03 26 04 00 339  4.7  5.9  2.10  9.09  6.55 999 1014.6   3.2   6.4   2.4 99.0 99.00
2006 03 26 05 00 328  6.2  7.9  2.33  9.09  6.90 999 1014.2   3.8   6.4   2.6 99.0 99.00
2006 03 26 06 00 320  7.6  9.8  2.21  9.09  6.69 999 1013.6   4.3   6.5   2.6 99.0 99.00
2006 03 26 07 00 307  8.3 10.2  2.23 10.81  6.57 999 1013.1   4.4   6.5   2.7 99.0 99.00
2006 03 26 08 00 306  7.8  9.3  2.18 11.43  6.31 999 1012.8   4.5   6.4   2.9 99.0 99.00
2006 03 26 09 00 324  8.4  9.9  2.38 11.43  6.69 999 1012.8   4.4   6.4   2.8 99.0 99.00
2006 03 26 10 00 341  9.7 11.4  2.43 11.43  6.59 999 1013.0   4.6   6.4   2.9 99.0 99.00
2006 03 26 11 00 336  9.3 11.3  2.39 10.81  6.01 999 1013.7   4.5   6.4   2.8 99.0 99.00
2006 03 26 12 00 342  7.6  9.2  2.45 10.81  6.57 999 1014.4   4.6   6.4   2.8 99.0 99.00
2006 03 26 13 00 347  7.2  8.5  2.51 12.12  6.90 999 1015.1   4.6   6.4   2.8 99.0 99.00
2006 03 26 14 00 345  6.4  8.0  2.45 10.81  6.92 999 1015.5   4.5   6.5   2.6 99.0 99.00
2006 03 26 15 00 345  5.9  7.5  2.64 11.43  7.36 999 1015.7   4.5   6.4   2.7 99.0 99.00
2006 03 26 16 00 337  5.2  6.5  2.29 12.12  6.96 999 1016.0   4.7   6.4   2.7 99.0 99.00
2006 03 26 17 00 319  7.1  8.9  2.35 10.81  7.04 999 1015.9   5.1   6.4   2.9 99.0 99.00
2006 03 26 18 00 327  7.8  9.3  2.38 12.12  7.04 999 1015.9   5.3   6.4   2.9 99.0 99.00
2006 03 26 19 00 322  7.9  9.3  2.21 12.12  6.52 999 1015.7   5.5   6.4   2.7 99.0 99.00
2006 03 26 20 00 320  7.9  9.6  2.18 10.00  6.62 999 1015.7   5.9   6.4   3.2 99.0 99.00
2006 03 26 21 00 308  6.8  8.6  2.15 12.12  6.93 999 1015.9   6.3   6.4   3.2 99.0 99.00
2006 03 26 22 00 292  5.7  7.4  2.15 12.90  7.18 999 1015.8   6.6   6.4   3.0 99.0 99.00
2006 03 26 23 00 294  3.6  4.4  2.02 12.12  7.62 999 1016.2   7.0   6.4   3.3 99.0 99.00
2006 03 27 00 00 282  3.7  4.9  1.90 12.12  7.84 999 1016.8   7.3   6.4   3.8 99.0 99.00
2006 03 27 01 00 276  5.4  6.4  1.59 11.43  7.12 999 1017.3   7.4   6.4   3.7 99.0 99.00
2006 03 27 02 00 297  5.3  6.8  1.85 12.12  7.78 999 1018.2   7.6   6.4   3.3 99.0 99.00
2006 03 27 03 00 309  6.8  8.3  1.75 12.90  7.40 999 1018.4   7.5   6.4   2.6 99.0 99.00
2006 03 27 04 00 306  7.6  9.0  1.80 12.12  6.75 999 1018.7   7.4   6.3   2.3 99.0 99.00
2006 03 27 05 00 313  6.7  8.0  1.73 10.81  6.53 999 1019.0   7.0   6.3   2.7 99.0 99.00
2006 03 27 06 00 311  6.2  7.5  1.83 12.90  7.25 999 1019.4   7.0   6.3   2.4 99.0 99.00
2006 03 27 07 00 302  6.0  7.3  1.72 12.90  7.23 999 1019.6   6.6   6.3   2.6 99.0 99.00
2006 03 27 08 00 314  6.7  8.1  1.75 12.12  7.44 999 1019.8   6.6   6.3   2.3 99.0 99.00
2006 03 27 09 00 327  6.5  7.5  2.04 12.12  7.86 999 1020.1   6.4   6.3   2.3 99.0 99.00
2006 03 27 10 00 311  6.5  8.5  1.64 12.90  7.26 999 1020.9   6.2   6.3   2.2 99.0 99.00
2006 03 27 11 00 330  6.7  8.4  1.80 13.79  6.41 999 1021.6   6.4   6.3   0.1 99.0 99.00
2006 03 27 12 00 302  6.9  8.2  1.68 12.90  6.38 999 1022.3   5.5   6.3   1.5 99.0 99.00
2006 03 27 13 00 312  8.2 10.2  1.67 12.12  5.61 999 1022.8   5.5   6.3   1.3 99.0 99.00
2006 03 27 14 00 319  8.9 10.7  1.78 13.79  5.46 999 1023.1   5.9   6.4   0.1 99.0 99.00
2006 03 27 15 00 323  9.7 11.8  1.80 13.79  5.26 999 1023.5   5.9   6.4  -0.6 99.0 99.00
2006 03 27 16 00 319  8.1 10.6  2.03 13.79  5.50 999 1023.8   6.2   6.4   0.2 99.0 99.00
2006 03 27 17 00 322  5.5  6.7  1.81 12.90  5.96 999 1024.0   6.5   6.4   0.9 99.0 99.00
2006 03 27 18 00 325  4.5  5.2  1.54 13.79  6.61 999 1023.4   6.9   6.6   1.0 99.0 99.00
2006 03 27 19 00 347  3.7  4.7  1.48 13.79  7.03 999 1022.6   7.6   6.8   0.6 99.0 99.00
2006 03 27 20 00 345  2.6  3.5  1.56 14.81  8.04 999 1022.0   7.8   6.9   1.5 99.0 99.00
2006 03 27 21 00 324  1.3  2.3  1.39 13.79  7.72 999 1021.9   8.2   6.9   0.8 99.0 99.00
2006 03 27 22 00 210  4.3  5.6  1.43 13.79  8.51 999 1022.0   7.6   6.8   3.0 99.0 99.00
2006 03 27 23 00 211  4.7  5.5  1.34 12.12  8.82 999 1022.2   7.4   6.9   2.6 99.0 99.00
2006 03 28 00 00 210  4.1  4.8  1.33 13.79  8.38 999 1022.7   7.3   6.7   2.5 99.0 99.00
2006 03 28 01 00 209  4.1  4.9  1.32 13.79  8.84 999 1023.0   7.2   6.6   2.7 99.0 99.00
2006 03 28 02 00 220  3.5  4.1  1.14 13.79  8.72 999 1023.1   7.4   6.4   3.1 99.0 99.00
2006 03 28 03 00 249  4.8  5.5  1.10 13.79  8.79 999 1023.5   7.9   6.5   3.1 99.0 99.00
2006 03 28 04 00 251  5.3  6.4  1.16 13.79  8.63 999 1023.8   7.8   6.5   2.7 99.0 99.00
2006 03 28 05 00 240  4.2  4.9  1.14 13.79  8.57 999 1023.8   7.2   6.3   3.0 99.0 99.00
2006 03 28 06 00 254  4.6  5.7  1.34 12.90  9.34 999 1023.8   7.2   6.3   2.9 99.0 99.00
2006 03 28 07 00 238  4.7  6.1  1.21 12.90  8.38 999 1024.0   7.3   6.3   3.6 99.0 99.00
2006 03 28 08 00 238  5.2  6.4  1.22 12.90  7.47 999 1023.6   7.2   6.3   5.3 99.0 99.00
2006 03 28 09 00 237  5.6  6.9  1.08 12.12  6.05 999 1023.4   7.1   6.3   5.1 99.0 99.00
2006 03 28 10 00 228  5.3  6.3  1.17 12.90  6.37 999 1023.5   7.0   6.4   5.7 99.0 99.00
2006 03 28 11 00 354  2.3  3.9  1.10 12.12  5.98 999 1024.2   6.7   6.4   5.9 99.0 99.00
2006 03 28 12 00 284  1.5  2.5  1.00 12.90  6.33 999 1024.7   7.0   6.3   6.0 99.0 99.00
2006 03 28 13 00 221  2.6  3.4  1.02 11.43  6.79 999 1024.9   7.2   6.4   6.3 99.0 99.00
2006 03 28 14 00 193  4.2  5.6  1.17 12.90  7.45 999 1024.6   7.0   6.4   6.4 99.0 99.00
2006 03 28 15 00 178  2.8  3.2  1.09 13.79  7.17 999 1024.6   7.0   6.5   6.5 99.0 99.00
2006 03 28 16 00 194  3.2  3.7  1.13 12.90  7.65 999 1024.2   7.1   6.6   6.6 99.0 99.00
2006 03 28 17 00 202  3.3  3.9  1.09 12.12  7.82 999 1023.7   7.5   6.8   6.5 99.0 99.00
2006 03 28 18 00 175  3.2  3.7  1.06 11.43  7.78 999 1022.9   7.6   7.0   6.6 99.0 99.00
2006 03 28 19 00 166  4.7  6.2  1.05 11.43  7.50 999 1022.1   7.6   7.1   6.5 99.0 99.00
2006 03 28 20 00 174  5.6  6.3  1.10 12.90  7.48 999 1021.2   7.6   7.2   6.4 99.0 99.00
2006 03 28 21 00 166  6.4  7.7  1.01 12.12  6.56 999 1020.4   8.1   7.2   5.9 99.0 99.00
2006 03 28 22 00 172  6.5  7.5  1.18 12.12  5.89 999 1020.0   8.0   7.0   6.3 99.0 99.00
2006 03 28 23 00 178  7.1  8.5  1.05 12.12  4.81 999 1020.1   8.2   6.9   6.2 99.0 99.00
2006 03 29 00 00 180  5.2  6.0  1.03 12.12  5.01 999 1020.3   8.2   6.9   6.2 99.0 99.00
2006 03 29 01 00 191  4.9  5.7  1.09 12.12  5.30 999 1020.7   8.1   6.9   6.3 99.0 99.00
2006 03 29 02 00 214  1.7  2.3  1.13 12.12  5.70 999 1021.2   8.2   6.9   6.4 99.0 99.00
2006 03 29 03 00  15  1.0  2.9  1.04 10.81  5.85 999 1021.0   8.2   6.8   6.3 99.0 99.00
2006 03 29 04 00  26  3.9  4.9  1.04 12.12  6.45 999 1021.1   7.5   6.8   6.6 99.0 99.00
2006 03 29 05 00  78  3.1  3.7  1.07 11.43  6.88 999 1020.9   8.5   6.7   6.4 99.0 99.00
2006 03 29 06 00  78  2.5  2.9  1.15 11.43  7.51 999 1021.0   7.8   6.7   6.6 99.0 99.00
2006 03 29 07 00  68  2.7  3.2  1.10 11.43  7.21 999 1020.7   7.8   6.7   6.6 99.0 99.00
2006 03 29 08 00  89  1.4  2.0  1.04 10.81  6.61 999 1020.5   7.5   6.7   6.7 99.0 99.00
2006 03 29 09 00 105  1.9  2.3  1.03 12.12  6.42 999 1020.4   7.5   6.7   6.7 99.0 99.00
2006 03 29 10 00  35  1.4  1.7  0.99 11.43  6.42 999 1020.7   7.5   6.7   6.8 99.0 99.00
2006 03 29 11 00  25  5.2  5.9  1.06 11.43  6.76 999 1020.9   7.6   6.9   6.7 99.0 99.00
2006 03 29 12 00  21  2.0  2.4  1.07 12.12  6.77 999 1021.8   7.5   7.0   6.8 99.0 99.00
2006 03 29 13 00 353  3.1  4.2  1.03 10.81  6.19 999 1022.7   7.4   7.0   6.8 99.0 99.00
2006 03 29 14 00   3  6.5  7.8  0.98 11.43  6.03 999 1023.1   5.9   6.9   5.3 99.0 99.00
2006 03 29 15 00   2  6.1  7.3  1.12 12.12  5.13 999 1023.9   5.9   6.9   5.4 99.0 99.00
2006 03 29 16 00   9  5.5  6.3  1.12 11.43  5.25 999 1024.3   6.7   7.0   6.2 99.0 99.00
2006 03 29 17 00  16  4.2  5.0  1.02 12.12  5.26 999 1024.5   7.2   7.2   6.7 99.0 99.00
2006 03 29 18 00  12  4.7  5.6  1.06 11.43  6.18 999 1024.3   7.5   7.4   6.9 99.0 99.00
2006 03 29 19 00  21  4.9  6.0  1.04 10.81  6.07 999 1024.3   7.4   7.5   6.8 99.0 99.00
2006 03 29 20 00  24  4.5  5.3  0.96 10.81  5.68 999 1024.3   7.4   7.5   6.8 99.0 99.00
2006 03 29 21 00  48  4.6  5.6  0.94 11.43  5.71 999 1024.1   7.4   7.5   6.6 99.0 99.00
2006 03 29 22 00  55  3.6  4.2  0.92 10.00  5.82 999 1024.0   7.6   7.4   6.5 99.0 99.00
2006 03 29 23 00  64  2.9  3.4  0.89 13.79  6.05 999 1024.3   7.4   7.3   6.4 99.0 99.00
2006 03 30 00 00  67  1.3  1.6  0.92 11.43  6.37 999 1024.9   7.3   7.2   6.2 99.0 99.00
2006 03 30 01 00 326  1.0  1.3  0.91 10.00  6.59 999 1025.5   7.0   7.1   6.3 99.0 99.00
2006 03 30 02 00  98  1.9  2.6  0.91 12.12  6.80 999 1025.8   7.1   7.0   6.2 99.0 99.00
2006 03 30 03 00 203  0.1  0.5  0.98 12.90  7.45 999 1026.1   6.9   7.0   6.1 99.0 99.00
2006 03 30 04 00 218  1.0  1.3  0.82 12.12  6.60 999 1026.2   7.1   7.0   6.3 99.0 99.00
2006 03 30 05 00 245  2.0  2.8  0.93 11.43  7.22 999 1026.2   7.0   7.1   6.3 99.0 99.00
2006 03 30 06 00 236  1.3  1.6  0.84 10.81  7.01 999 1026.3   6.9   7.2   6.2 99.0 99.00
2006 03 30 07 00 261  1.0  1.4  0.97 10.81  7.40 999 1026.4   6.9   6.9   6.2 99.0 99.00
2006 03 30 08 00 239  1.0  1.4  1.02 12.12  7.90 999 1026.4   6.8   6.6   6.1 99.0 99.00
2006 03 30 09 00 252  1.0  1.4  0.92 10.81  7.29 999 1026.1   6.8   6.6   6.1 99.0 99.00
2006 03 30 10 00 297  2.4  3.1  0.97 10.81  7.58 999 1026.5   6.8   6.9   6.1 99.0 99.00
2006 03 30 11 00 272  1.4  2.1  0.91 11.43  7.87 999 1027.0   6.6   6.9   5.9 99.0 99.00
2006 03 30 12 00 288  0.9  1.4  0.85 11.43  7.43 999 1027.6   6.7   7.0   6.3 99.0 99.00
2006 03 30 13 00 250  0.7  1.0  0.82 12.12  7.32 999 1028.2   7.0   7.0   6.5 99.0 99.00
2006 03 30 14 00 198  1.3  1.5  0.89 12.12  7.80 999 1028.3   7.3   7.3   6.7 99.0 99.00
2006 03 30 15 00 187  1.7  2.0  0.86 10.81  7.65 999 1028.8   7.8   7.6   7.2 99.0 99.00
2006 03 30 16 00 213  1.6  2.0  0.85 13.79  7.80 999 1028.8   8.4   8.2   7.7 99.0 99.00
2006 03 30 17 00 199  2.6  3.0  0.79 10.81  7.79 999 1028.4   8.6   8.5   7.9 99.0 99.00
2006 03 30 18 00 183  2.8  3.2  0.77 10.81  7.62 999 1028.0   9.0   8.3   7.7 99.0 99.00
2006 03 30 19 00 161  3.8  4.3  0.79 11.43  7.53 999 1027.3   9.4   8.6   8.3 99.0 99.00
2006 03 30 20 00 168  4.7  5.3  0.87 12.90  7.90 999 1026.7   9.4   8.3   8.4 99.0 99.00
2006 03 30 21 00 180  5.3  5.9  0.87 10.81  6.58 999 1026.3   9.3   8.2   8.0 99.0 99.00
2006 03 30 22 00 183  5.7  6.5  0.80 10.81  5.80 999 1026.1   9.5   8.4   7.5 99.0 99.00
2006 03 30 23 00 182  5.9  6.8  0.86 13.79  5.29 999 1026.1   8.8   7.9   8.2 99.0 99.00
2006 03 31 00 00 185  6.0  6.8  0.74 10.81  4.33 999 1026.1   8.4   7.5   7.5 99.0 99.00
2006 03 31 01 00 191  5.8  6.5  0.78 12.90  4.53 999 1026.6   8.3   7.5   7.2 99.0 99.00
2006 03 31 02 00 188  6.0  6.8  0.77 10.81  4.37 999 1027.1   8.6   7.7   6.9 99.0 99.00
2006 03 31 03 00 197  6.0  6.7  0.89 11.43  4.85 999 1027.2   8.5   7.6   6.8 99.0 99.00
2006 03 31 04 00 191  5.1  5.6  0.79 10.00  4.47 999 1027.1   8.5   7.4   5.8 99.0 99.00
2006 03 31 05 00 195  4.3  4.8  0.84 13.79  4.89 999 1026.8   8.3   7.1   5.5 99.0 99.00
2006 03 31 06 00 197  4.1  4.6  0.72 10.81  4.84 999 1026.7   8.2   7.0   5.6 99.0 99.00
2006 03 31 07 00 204  4.2  4.8  0.72 10.81  5.51 999 1026.3   8.2   7.1   5.6 99.0 99.00
2006 03 31 08 00 210  3.9  4.4  0.76 10.81  5.81 999 1026.2   8.2   7.1   5.9 99.0 99.00
2006 03 31 09 00 204  3.4  3.8  0.78 13.79  5.77 999 1026.4   8.2   7.1   5.9 99.0 99.00
2006 03 31 10 00 185  3.6  3.9  0.68 10.00  5.23 999 1026.3   8.1   7.0   6.5 99.0 99.00
2006 03 31 11 00 191  2.9  3.3  0.75 10.00  5.74 999 1026.6   8.0   7.0   6.7 99.0 99.00
2006 03 31 12 00 207  4.6  5.2  0.70 10.81  5.59 999 1026.7   8.1   7.0   7.1 99.0 99.00
2006 03 31 13 00 200  4.1  4.5  0.72 13.79  5.77 999 1026.6   8.2   7.1   7.2 99.0 99.00
2006 03 31 14 00 187  5.5  6.2  0.68 12.90  5.24 999 1026.1   8.5   7.2   7.1 99.0 99.00
2006 03 31 15 00 190  7.5  8.4  0.74 12.90  4.73 999 1025.6   8.8   7.3   7.3 99.0 99.00
2006 03 31 16 00 207  6.4  7.3  0.72 10.81  3.92 999 1025.8   9.0   7.4   7.4 99.0 99.00
2006 03 31 17 00 199  7.4  8.3  0.86  3.13  3.86 999 1025.0   9.5   7.4   6.8 99.0 99.00
2006 03 31 18 00 189  7.3  8.2  0.80 10.81  3.94 999 1024.2   9.6   7.4   6.8 99.0 99.00
2006 03 31 19 00 187  7.1  8.2  0.76 10.00  3.98 999 1023.1   9.9   7.4   7.1 99.0 99.00
